BF_ID	SITENAME	CONTINENT	COUNTRY	BF_TYPE	COMPLETENESS	FINDER	FINDERS_NO	SITE_SUBDIV	CONTEXT_LEVEL	DATE_FOUND	MUSEUM_HOLDER	MUSEUM_ACCESSION_NO	MUSEUM_ACCESSION_DATE	RAW_MATERIAL_TYPE	RAW_MATERIAL_TEXTURE	RAW_MATERIAL_HARDNESS	DEGREE_PATINATION	CORTEX_TYPE	CORTEX_FRONT	CORTEX_BACK	CONDITION	EDGE_PROFILE	BLANK_TYPE	BUTT_TYPE	BUTT_WORKING	WEIGHT	LENGTH	BREADTH	L1	L1_BREADTH	BB	BM	BA	BREADTH_DIV_LENGTH	L1_DIV_LENGTH	BA_DIV_BB	CIRCUMFERENCE	AREA	PERCENTAGE_WORKED	FRONTAL_SYMMETRY	THICKNESS	THICKNESS_DIV_BREADTH	EDGE_VIEW_L1	EDGE_VIEW_THICKNESS_L1	TB	TM	TA	EDGE_VIEW_CIRCUMFERENCE	EDGE_VIEW_AREA	EDGE_VIEW_SYMMETRY	NOTES
367	CUXTON	EUROPE	ENGLAND	CLEAVER	COMPLETE	TESTER	9	TRENCH 4	LOAM	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	8	1965	FLINT	FINE	TOUGH	LIGHTLY PATINATED	RIND STAINED	15	20	LIGHTLY ABRADED	LINEAR	COBBLE	PARTIALLY CORTICAL	PARTIALLY WORKED	353	118.85	73.3	62.1	72.8	45.4	72.5	63.8	0.61	0.52	1.4	296	6519.1	69	0.02	48.8	0.66	36.5	48	42.9	33.4	16.5	255.1	3368.1	0.04	"POSSIBLE CLEAVER ALTHOUGH SQUARE END MAY BE DUE TO BREAK, ALSO POSSIBLE TRANCHET BIT"
370	CUXTON	EUROPE	ENGLAND	CLEAVER	COMPLETE	TESTER	24	TRENCH 2	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	5	1965	FLINT	FINE	TOUGH	LIGHTLY PATINATED	RIND STAINED	0	10	LIGHTLY ABRADED	LINEAR	COBBLE	CORTICAL	UNWORKED	461	125.01	78	57.3	78	54	76.7	64	0.62	0.45	1.18	311.5	7501.3	68	0.03	53.1	0.68	39.3	52.5	48.2	45.9	26.5	283.2	4399.5	0.07	"UNWORKED CORTICAL BUTT, CLEAVER WITH POSSIBLE TRANCHET BIT"
371	CUXTON	EUROPE	ENGLAND	CLEAVER	COMPLETE	TESTER	31	TRENCH 1	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	3	1965	FLINT	FINE	TOUGH	FRESH	RIND STAINED	25	20	FRESH	IRREGULAR	COBBLE	CORTICAL	UNWORKED	350	107.14	67.6	76.6	65.7	52.2	61	60.4	0.63	0.71	1.15	275.3	5618.6	67	0.07	43.6	0.64	56.6	41.3	35.8	41.3	22.7	270.8	3383.2	0.16	"UNWORKED CORTICAL BUTT, CLEAVER WITH POSSIBLE TRANCHET BIT AND EDGE DAMAGE, MADE ON PEBBLE OF 60mm BY 45mm"
372	CUXTON	EUROPE	ENGLAND	CLEAVER	COMPLETE	TESTER	26	TRENCH 4	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	1	1965	FLINT	FINE	TOUGH	LIGHTLY PATINATED	RIND STAINED	10	45	LIGHTLY ABRADED	LINEAR	COBBLE	CORTICAL	UNWORKED	157	83.79	61.2	31.4	60.8	44.6	57.9	54.4	0.73	0.37	1.21	239.6	4068.8	60	0.04	30.3	0.49	12.3	30.1	29.6	22.9	13.4	183.3	1730.2	0.01	"UNWORKED CORTICAL BUTT, CLEAVER WITH TRANCHET BIT"
373	CUXTON	EUROPE	ENGLAND	CLEAVER	COMPLETE	TESTER	12	UNCLEAR	UNCLEAR	1962	"BRITISH MUSEUM, LONDON, ENGLAND"	2	1965	FLINT	FINE	TOUGH	PATINATED	RIND STAINED	0	5	ABRADED	IRREGULAR	UNCLEAR	PARTIALLY CORTICAL	UNWORKED	668	127.38	103	86.6	101.5	65.9	93.5	85.2	0.8	0.67	1.29	342.4	9667.9	85	0.05	57.3	0.55	47.1	52.5	50.7	43.8	23.3	319.3	5292.2	0.01	"LARGE ROUGH CLEAVER, UNWORKED PLATFORM ON BUTT, QUITE DIFFERENT TO REST OF CUXTON COLLECTION BEING LARGE PATINATED AND ROLLED, DISTINCTIVE BROWN RIND"
433	CUXTON	EUROPE	ENGLAND	CLEAVER	COMPLETE	TESTER	2	TRENCH 2	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	76	1965	FLINT	FINE	TOUGH	FRESH	HARD CHALK RIND	50	5	FRESH	LINEAR	UNCLEAR	PARTIALLY CORTICAL	PARTIALLY WORKED	316	117.16	81.4	66.8	79.4	50.4	77.4	72.3	0.69	0.57	1.43	309.5	7340	62	0.02	38.7	0.47	38.3	36.9	28.8	34.8	20.3	246.7	2960.9	0.04	"POSSIBLE CLEAVER WITH PARTIALLY WORKED CORTICAL BUTT, LACKING TRANCHET BIT"
492	CUXTON	EUROPE	ENGLAND	CLEAVER	COMPLETE	TESTER	65	T1	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	157	1965	FLINT	FINE	TOUGH	LIGHTLY PATINATED	HARD CHALK RIND	0	50	LIGHTLY ABRADED	LINEAR	FLAKE	PARTIALLY CORTICAL	UNWORKED	159	93.39	70.8	42.3	70.8	53.3	68.8	51.4	0.75	0.45	0.96	256.1	4968.3	87	0.03	24.2	0.34	41.8	23	18.6	22.4	11.5	190.9	1508.8	0.01	POSSIBLE CLEAVER WITH NOTCH ADJACENT TO TIP
597	CORFE MULLEN	EUROPE	ENGLAND	CLEAVER	COMPLETE	CALKIN	B.723	COGDEN PIT	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	103	1940	FLINT	FINE	TOUGH	PATINATED	HARD CHALK RIND	5	0	LIGHTLY ABRADED	LINEAR	UNCLEAR	PARTIALLY CORTICAL	COMPLETELY WORKED	703	154.21	110.3	69.8	110.3	96.7	107.8	85.7	0.71	0.45	0.88	412.6	13975.3	93	0.01	41.7	0.37	72.1	40.5	34.6	39.1	22.6	337.7	4938.5	0.02	"LARGE WELL SHAPED CLEAVER, SQUARED TIP THROUGH TRANCHET REMOVAL FROM REAR SURFACE, SIMILAR IN SHAPE TO CLEAVER #598"
598	CORFE MULLEN	EUROPE	ENGLAND	CLEAVER	COMPLETE	CALKIN	B.721	COGDEN PIT	UNCLEAR	1931	"BRITISH MUSEUM, LONDON, ENGLAND"	102	1940	FLINT	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	PARTIALLY WORKED	451	138.81	94.4	82.4	94.2	78.3	92.6	80.6	0.68	0.59	1.02	356.4	10832.9	88	0	36.5	0.38	72.8	35.1	27.3	34.9	16.3	283.7	3290.4	0.01	"LARGE WELL SHAPED CLEAVER SHARPENED BY TRANCHET REMOVALS ON FRONT AND POSSIBLY REAR SURFACE, SIMILAR IN SHAPE TO CLEAVER #597"
630	CORFE MULLEN	EUROPE	ENGLAND	CLEAVER	COMPLETE	CALKIN	B.722	COGDEN PIT	7ft DOWN	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	87	1940	FLINT	FINE	TOUGH	PATINATED	HARD CHALK RIND	5	5	LIGHTLY ABRADED	LINEAR	FLAKE	PARTIALLY CORTICAL	PARTIALLY WORKED	304	117.45	79.4	54.3	78.7	64.4	76.8	64.2	0.67	0.46	0.99	300.1	7539	70	0.01	32	0.4	44.2	31.4	25.2	29.6	17.4	245.6	2598.7	0.03	"WELL SHAPED CLEAVER WITH TRANCHET SHARPENING PARTICULARLY ON FRONT SURFACE, UNWORKED PLATFORM ON LOWER RIGHT HAND SIDE"
633	CORFE MULLEN	EUROPE	ENGLAND	CLEAVER	COMPLETE	CALKIN	B.368	COGDEN PIT	7ft DOWN IN SHINGLE GRAVEL AND 4ft ABOVE BASE	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	85	1940	FLINT	FINE	TOUGH	PATINATED	ABRADED	0	5	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	260	118.29	72.1	50.2	71.7	60.8	69.8	61	0.6	0.42	1	295.6	7004.7	100	0.01	33.3	0.46	52.9	33.3	23.4	31.8	19.4	224.3	2469.7	0.01	"WELL SHAPED CLEAVER WITH TRANCHET SHARPENING OF TIP FROM FRONT SURFACE, NOTCH INITIATED FROM FRONT SURFACE ON LEFT HAND CORNER OF TIP"
700	CORFE MULLEN	EUROPE	ENGLAND	CLEAVER	COMPLETE	CALKIN	B.632	RAILWAY BALLAST PIT	10ft DOWN IN 11ft OF GRAVEL	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	16	1940	FLINT	FINE	TOUGH	PATINATED	RIND STAINED	0	15	ABRADED	LINEAR	UNCLEAR	PARTIALLY CORTICAL	PARTIALLY WORKED	271	92.38	71.1	45	71.1	55.3	70.6	64.7	0.76	0.48	1.16	258.9	5438	75	0.04	39.8	0.55	43.6	37.8	29.6	35.8	15	210.9	2463.3	0.05	"SMALL CLEAVER WITH POSSIBLE TRANCHET SHARPENING OF TIP FROM REAR SURFACE, MEDIUM YELLOWISH BROWN FROTHY LOOKING CORTEX"
719	BOWMAN'S LODGE	EUROPE	ENGLAND	CLEAVER	COMPLETE	TESTER	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	496	1974	FLINT	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	TWISTED	FLAKE	NON-CORTICAL	COMPLETELY WORKED	285	114.46	77.7	43.3	77.4	67.4	74.5	58.8	0.67	0.37	0.87	288.1	6949	100	0.02	33.9	0.43	52.2	32.5	25.4	31.9	18.5	234.8	2599.5	0.01	"CLEAVER WITH TRANCHET SHARPENING OF TIP FROM BOTH SURFACES, ANTICLOCK TWIST OF 10 DEGREES"
737	BROOM PITS	EUROPE	ENGLAND	CLEAVER	COMPLETE	W.G.SMITH (CHRISTY COLLECTION)	1259	UNCLEAR	UNCLEAR	1883	"BRITISH MUSEUM, LONDON, ENGLAND"	5950		CHERT	FINE	TOUGH	PATINATED	NONE	0	0	ROLLED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	437	136.56	73.6	51.2	72.6	61.5	70.3	59.6	0.53	0.37	0.96	322.4	8063.4	100	0.01	47.5	0.64	61.5	47.5	33.1	43.1	22.6	279.8	4135.1	0.02	"CLEAVER WITH TRANCHET SHARPENING OF BOTH SURFACES, ERODED WITH SURFACE COVERED BY SMALL HOLES < 0.3mm"
755	BROOM PITS	EUROPE	ENGLAND	CLEAVER	COMPLETE	FRANKS (CHRISTY COLLECTION)	UNCLEAR	UNCLEAR	UNCLEAR	1877	"BRITISH MUSEUM, LONDON, ENGLAND"	397		CHERT	FINE	TOUGH	LIGHTLY PATINATED	NONE	0	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	COMPLETELY WORKED	552	159.76	93.5	96	90.7	77	89.9	81.5	0.58	0.6	1.05	395.3	12240.2	88	0.01	36.6	0.39	89.9	36.4	26.2	35.6	20.5	331.5	4135.7	0.03	"POSSIBLE CLEAVER ROUGHOUT, UNWORKED PLATFORM ON LEFT HAND SIDE, TRANCHET SHARPENING OF TIP FROM BOTH FACES"
757	BROOM PITS	EUROPE	ENGLAND	CLEAVER	COMPLETE	FRANKS (CHRISTY COLLECTION)	UNCLEAR	UNCLEAR	UNCLEAR	1877	"BRITISH MUSEUM, LONDON, ENGLAND"	396		CHERT	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	299	116.99	75.7	55.1	74.8	66.2	72.5	62.2	0.64	0.47	0.93	304.3	7378.9	100	0.01	28.4	0.37	67.4	28.1	21.1	27.8	18.1	251.4	2473.9	0	CLEAVER WITH TRANCHET SHARPENING OF TIP FROM BOTH SURFACES
779	BROOM PITS	EUROPE	ENGLAND	CLEAVER	COMPLETE	GARRAWAY RICE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	7	1933	FLINT	FINE	TOUGH	LIGHTLY PATINATED	HARD CHALK RIND	15	0	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	181	91.22	72.7	46.6	72.6	65.1	72.2	57.2	0.79	0.51	0.87	248.8	5396.6	100	0.01	26	0.35	35.8	25.2	17.2	23.8	15	182.8	1614.7	0.02	CLEAVER WITH TRANCHET SHARPENING OF TIP FROM BOTH SURFACES
794	BROOM PITS	EUROPE	ENGLAND	CLEAVER	COMPLETE	W.G.SMITH	22	UNCLEAR	UNCLEAR	1878	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		CHERT	FINE	TOUGH	LIGHTLY PATINATED	NONE	0	0	LIGHTLY ABRADED	LINEAR	FLAKE	NON-CORTICAL	COMPLETELY WORKED	700	182.43	98	83.4	96.7	79.8	95.5	92.6	0.53	0.45	1.16	452.9	14939.2	100	0.01	37.5	0.38	76.3	37	26.2	34.4	28.7	382.2	5108.7	0.04	CLEAVER WITH FRAGMENT OF UNWORKED PLATFORM ON LOWER LEFT HAND SIDE
807	BROOM PITS	EUROPE	ENGLAND	CLEAVER	COMPLETE	W.G.SMITH	UNCLEAR	UNCLEAR	UNCLEAR	1879	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		CHERT	FINE	TOUGH	PATINATED	RIND STAINED	25	15	LIGHTLY ABRADED	LINEAR	COBBLE	CORTICAL	PARTIALLY WORKED	1145	166.55	117.6	91.8	116.9	85.1	116.7	108.5	0.7	0.55	1.27	438.6	15499.4	61	0.02	61.1	0.51	47.3	58.9	49.7	54.4	27.4	346.2	6756.9	0.06	
866	BROOM PITS	EUROPE	ENGLAND	CLEAVER	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		CHERT	FINE	TOUGH	PATINATED	RIND STAINED	5	0	ABRADED	LINEAR	FLAKE	PARTIALLY CORTICAL	UNWORKED	758	162.76	103	95.4	101.8	73	99.1	93	0.63	0.58	1.27	403.1	13252.6	89	0.01	48.5	0.47	63.6	43.6	40.3	41.2	23.1	355.1	5595.9	0.13	"POSSIBLE CLEAVER WITH TRANCHET THINNING OF TIP, BUTT NARROWER THAN TIP"
869	BROOM PITS	EUROPE	ENGLAND	CLEAVER	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		CHERT	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	247	103.26	86.9	47.4	86.5	74.3	84.2	71.7	0.84	0.45	0.96	285.7	7268.5	100	0.01	32.4	0.37	49.4	32.4	25.8	32.2	15.5	205.1	2167.5	0	POSSIBLE CLEAVER WITH TRANCHET SHARPENING OF TIP FROM BOTH SURFACES
928	BROOM PITS	EUROPE	ENGLAND	CLEAVER	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		CHERT	FINE	TOUGH	PATINATED	RIND STAINED	35	0	LIGHTLY ABRADED	LINEAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	588	146.94	110.2	68	109.5	87.1	108	87.4	0.74	0.46	1	380.2	12661.6	92	0.01	44.1	0.4	55.8	43.4	36.8	39.6	21.9	324.7	4732.5	0.02	"POSSIBLE CLEAVER, PARTIALLY WORKED PLATFORM ON BUTT, CORTEX ON FRONT SURFACE EXTENDING THROUGH TO REAR SURFACE, TRANCHET SHARPENING OF TIP FROM REAR SURFACE"
937	BROOM PITS	EUROPE	ENGLAND	CLEAVER	COMPLETE	STURGE	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		CHERT	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	TWISTED	FLAKE	NON-CORTICAL	COMPLETELY WORKED	175	105.69	62.5	45.9	62	51.9	58.7	55.5	0.59	0.43	1.06	265.5	5439.9	92	0.01	26.4	0.42	41.3	25.9	22.6	22.3	14	217.5	1940.7	0.01	"CLEAVER WITH TRANCHET SHARPENING FROM FRONT SURFACE, PARTIAL PLATFORM ON LOWER RIGHT HAND CORNER, ANTICLOCK TWIST OF 20 DEGREES"
655	CORFE MULLEN	EUROPE	ENGLAND	CLEAVER/HANDAXE	COMPLETE	CALKIN	B.440	RAILWAY BALLAST PIT	HALF WAY UP IN GRAVEL	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	28	1940	FLINT	FINE	TOUGH	LIGHTLY PATINATED	HARD CHALK RIND	25	0	LIGHTLY ABRADED	LINEAR	UNCLEAR	PARTIALLY CORTICAL	COMPLETELY WORKED	78	71.83	46.5	43.4	46.1	35.7	45	42	0.64	0.6	1.17	182.1	2733.6	100	0.01	24	0.51	31	23.5	17.8	21.2	11.3	139.7	998.5	0.04	SMALL CLEAVER WITH TRANCHET SHARPENING OF TIP FROM FRONT SURFACE
748	BROOM PITS	EUROPE	ENGLAND	CLEAVER/HANDAXE	COMPLETE	FRANKS (CHRISTY COLLECTION)	UNCLEAR	UNCLEAR	UNCLEAR	1879	"BRITISH MUSEUM, LONDON, ENGLAND"	UNCLEAR		CHERT	FINE	TOUGH	LIGHTLY PATINATED	RIND STAINED	20	0	LIGHTLY ABRADED	IRREGULAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	1121	198.44	105	94.3	104.7	89.1	103.9	86.2	0.52	0.47	0.96	476.7	16990.7	82	0.01	51.5	0.49	106.1	50.9	47.2	50.6	33.7	435.5	8470.2	0.01	"LARGE BIFACE POSSIBLY CLEAVER WITH TRANCHET SHARPENING OF BIT FROM FRONT SURFACE, UNWORKED PLATFORM ON BUTT"
29	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	W.G.SMITH	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	796	1982	FLINT	FINE	TOUGH	FRESH	NONE	0	0	FRESH	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	175	86.13	68.4	47	67.9	57	66.6	55.4	0.79	0.54	0.97	229.6	4670.7	100	0	29.8	0.43	44.9	26.4	20.9	26.4	21.7	179	1802.6	0.01	
30	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	W.G.SMITH	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	272	1981	FLINT	FINE	TOUGH	PATINATED	NONE	0	0	FRESH	LINEAR	UNCLEAR	NON-CORTICAL	PARTIALLY WORKED	158	97.97	52.9	40.9	52.6	48	50.6	41.3	0.53	0.41	0.86	237.5	4148.5	100	0.01	28.2	0.53	28.9	27.5	23.4	23.9	21.1	198.3	2016.5	0.02	
31	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	W.G.SMITH	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	1337	1984	FLINT	FINE	TOUGH	LIGHTLY PATINATED	NONE	0	0	FRESH	LINEAR	UNCLEAR	NON-CORTICAL	PARTIALLY WORKED	143	83.1	70.5	32.9	70	63.9	67.3	37.4	0.84	0.39	0.58	219.5	4267.8	100	0.01	26.9	0.38	22.6	26.4	24.7	20.8	8.8	174.4	1427.3	0.01	
33	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	W.G.SMITH	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	780	1982	FLINT	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	130	83.95	71.1	26.3	70.5	64.7	65.9	42.6	0.84	0.31	0.65	219.6	4299.9	100	0.01	23.9	0.33	27.1	23.1	17	21.5	14.6	173.8	1439.5	0.01	"NOTCH ADJACENT TO TIP ON RIGHT HAND SIDE, INITIATED FROM VENTRAL LEFT HAND SIDE"
34	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	W.G.SMITH	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	305	1981	FLINT	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	PARTIALLY WORKED	104	82.94	53.9	41.6	53.1	41.3	52.9	35.2	0.64	0.5	0.85	232.8	3195.4	100	0.69	24.2	0.44	53.3	24.2	15.7	20.2	16.2	177.2	1368.5	0.03	
35	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	W.G.SMITH	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	486	1981	FLINT	FINE	TOUGH	LIGHTLY PATINATED	HARD CHALK RIND	25	35	FRESH	LINEAR	COBBLE	PARTIALLY CORTICAL	COMPLETELY WORKED	63	62.54	48.4	29.7	48.2	43.5	47.5	34.6	0.77	0.47	0.79	168.4	2456	100	0.01	19.7	0.4	27.9	19.5	13.9	18.7	8.2	142.4	779.3	0.11	
36	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	W.G.SMITH	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	296	1981	FLINT	FINE	TOUGH	LIGHTLY PATINATED	POLISHED	0	20	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	PARTIALLY WORKED	145	98.13	75.3	40.6	73.3	63.6	68.8	38.2	0.76	0.41	0.6	256	5010.5	100	0.06	24.7	0.32	61.3	24.3	14.4	19.9	14.1	199.6	1555.1	0.07	
37	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	W.G.SMITH	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	1248	1983	FLINT	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	42	58.39	43.2	27.3	42.8	33.8	42.3	32.9	0.73	0.46	0.97	153.4	1922.3	100	0	17.2	0.39	19.6	17	15.7	14.7	8.4	120.4	683.3	0.02	
38	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	W.G.SMITH	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	345	1981	FLINT	FINE	TOUGH	LIGHTLY PATINATED	NONE	0	0	FRESH	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	79	79.1	50.1	35.9	49.7	40.2	48.8	35.6	0.63	0.45	0.88	184.2	2930.2	100	0.01	22.4	0.44	38.6	22.4	13.6	22.4	12.5	167	1134.7	0.05	
39	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	W.G.SMITH	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	794	1982	FLINT	FINE	TOUGH	LIGHTLY PATINATED	NONE	0	0	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	72	67.6	51.5	27.3	51.3	45.5	49.4	34.9	0.76	0.4	0.76	172.2	2683.4	100	0	20.4	0.39	26.4	20.3	14.7	19.2	13.1	131.5	914.8	0	
40	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	W.G.SMITH	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	1288	1983	FLINT	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	83	71.87	57.5	26.3	57.2	51.7	55.3	38	0.8	0.36	0.73	186.2	2697.5	100	0.01	19.9	0.34	25.8	19.3	11.8	18.1	9.7	158.2	901.7	0.01	
41	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	W.G.SMITH	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	808	1982	FLINT	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	100	81.72	49.2	44.6	48.2	41.3	47.2	37	0.6	0.54	0.89	205.1	3077.3	100	0.01	28.7	0.58	37.5	27.9	17.8	27.2	12.8	164	1429.1	0	"NOTCH ADJACENT TO TIP ON RIGHT HAND SIDE, INITIATED FROM DORSAL RIGHT HAND SIDE"
42	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	W.G.SMITH	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	1243	1983	FLINT	FINE	TOUGH	LIGHTLY PATINATED	NONE	0	0	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	107	80.87	65.1	37	64.1	58.4	61.8	40	0.8	0.45	0.68	211.1	3851.4	100	0.01	21.7	0.33	44.4	21.7	16.1	20.4	13.2	169.1	1243.2	0.01	
43	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	W.G.SMITH	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	291	1981	FLINT	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	PARTIALLY WORKED	42	57.51	49	33.4	47.8	37.9	46.9	32.7	0.85	0.58	0.86	270.7	1950.2	100	0.32	14.6	0.29	20.5	14.3	9.7	13	9.5	129	588.8	0.05	"NOTCH ADJACENT TO TIP ON LEFT HAND SIDE, INITIATED FROM DORSAL LEFT HAND SIDE"
44	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	W.G.SMITH	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	724	1982	FLINT	FINE	TOUGH	PATINATED	NONE	0	0	LIGHTLY ABRADED	LINEAR	UNCLEAR	NON-CORTICAL	COMPLETELY WORKED	59	61.23	52.2	24.1	52.2	43.5	49.7	34.7	0.85	0.39	0.79	178.5	2386.7	100	0.07	19.9	0.38	32.4	19.5	12.8	17.8	11.9	125.4	765.4	0.01	
45	WARREN HILL	EUROPE	ENGLAND	HANDAXE	COMPLETE	W.G.SMITH	UNCLEAR	UNCLEAR	UNCLEAR	UNCLEAR	"BRITISH MUSEUM, LONDON, ENGLAND"	330	1981	FLINT	FINE	TOUGH	PATINATED	NONE	0	0	ABRADED	LINEAR	FLAKE	NON-CORTICAL	PARTIALLY WORKED	81	83.96	53.4	46	53.2	41.3	52	41.5	0.63	0.54	1	204.9	3418.6	100	0	16.2	0.3	30.8	16.2	14.4	13.6	9.9	180	997.1	0.01	PLANO-CONVEX ON FLAKE WITH REMOVAL PLATFORM AND BULB PRESENT ON BUTT
